71,59,24,4,89,94,72,74,8,94
68,7,85,15,58,1,51,65,87,63
12,90,8,32,2,21,25,47,42,31
56,44,73,26,55,18,79,43,57,7
5,98,47,46,50,86,68,36,82,83
32,56,73,29,83,66,49,9,41,54
29,23,19,55,67,21,91,40,46,50
64,42,39,37,3,37,64,10,48,69
85,62,76,40,36,5,42,60,14,41
55,35,66,81,90,10,28,67,99,60
27,64,78,34,50,15,53,9,67,30
3,49,96,14,73,10,78,88,79,80
4,10,41,17,22,2,86,59,76,72
16,45,4,49,37,70,82,95,26,18
8,76,81,82,22,50,89,25,36,15
5,54,34,89,69,51,46,77,97,78
20,96,72,17,77,52,22,58,26,18
40,33,73,28,53,3,6,97,5,67
41,52,47,68,16,33,45,49,20,52
49,92,70,89,48,97,60,4,3,97
10,94,2,40,76,86,42,94,5,37
84,19,11,83,32,1,24,46,96,67
92,47,29,63,24,60,77,17,59,4
75,51,70,76,40,13,63,70,94,80
56,66,23,56,86,2,97,69,82,83
80,40,22,36,23,98,19,12,4,80
99,9,95,76,85,38,43,29,31,19
8,81,43,21,47,56,10,45,69,65
81,44,8,50,18,32,75,96,87,73
67,66,20,71,21,37,17,35,99,89
55,55,38,76,72,63,47,75,33,26
28,71,39,10,32,44,71,78,26,6
41,14,32,2,79,18,85,11,59,81
6,65,96,82,90,73,34,90,7,8
21,63,31,24,74,65,96,71,61,71
29,33,33,53,71,67,21,70,10,18
48,3,12,7,42,3,96,39,15,45
22,39,86,31,90,9,42,78,71,30
63,34,22,88,34,64,38,2,49,39
19,78,90,60,67,60,37,76,72,29
90,87,15,71,45,72,26,17,92,98
34,4,73,2,53,3,32,24,23,25
58,6,64,67,64,80,65,30,46,81
73,46,55,85,6,10,30,1,60,44
86,78,86,92,54,13,98,55,46,62
76,76,92,72,93,67,58,62,41,41
20,85,68,33,10,55,29,18,7,41
55,74,6,97,64,29,67,75,45,68
66,17,77,33,5,83,41,55,26,3
44,80,31,32,87,64,63,79,86,72
24,85,95,36,22,43,21,59,87,44
20,35,91,68,28,73,30,87,98,22
22,72,7,98,56,2,70,37,92,66
79,42,29,80,75,97,49,18,29,59
70,24,44,61,25,46,11,37,49,53
7,15,22,9,52,53,61,69,36,81
26,98,64,60,29,65,81,46,57,97
61,12,81,84,4,18,5,31,50,64
47,4,42,58,29,92,40,78,94,76
42,39,86,54,31,69,44,30,99,16
84,95,15,71,85,14,21,44,88,11
42,38,48,63,50,62,53,14,17,67
61,34,62,84,26,35,7,11,24,33
77,52,64,36,7,50,28,24,20,3
48,54,26,80,11,92,22,42,6,70
49,37,79,40,76,20,16,74,50,48
75,50,71,2,30,14,42,39,34,49
99,36,28,15,51,88,4,45,92,7
8,55,21,54,93,19,53,28,89,23
68,51,79,45,86,39,74,59,72,22
41,7,74,39,79,48,18,83,61,1
82,8,10,96,75,83,94,88,40,80
67,97,20,19,22,20,6,81,99,60
29,51,66,15,82,79,22,43,17,95
92,90,28,12,78,41,91,63,56,26
39,48,45,30,61,55,82,7,29,31
44,88,79,56,9,73,85,58,75,25
87,61,56,12,11,92,50,32,10,48
62,42,71,7,26,30,62,78,1,46
28,16,85,79,93,6,38,93,59,9
94,48,35,67,93,7,23,28,35,59
69,31,43,27,21,8,33,85,92,93
29,96,20,98,7,52,34,49,67,14
71,86,33,51,69,87,83,3,42,83
75,66,58,87,49,9,99,15,22,66
73,57,59,76,28,45,33,33,95,66
3,13,63,92,48,59,8,21,25,60
13,34,15,86,85,49,73,26,10,57
16,52,53,57,14,97,8,67,23,7
97,38,78,49,41,58,95,57,94,35
58,20,93,17,89,36,11,96,96,28
29,21,40,50,77,3,19,5,5,35
35,91,62,55,76,6,52,65,41,93
69,27,38,16,93,35,2,30,80,98
66,97,22,3,12,40,5,1,99,64
10,85,12,95,14,6,67,59,47,58
69,66,46,54,12,94,60,30,4,13
67,42,71,39,30,78,17,37,40,64
77,62,4,7,40,59,11,12,49,93
17,99,41,78,84,27,94,34,60,87
98,92,86,85,66,8,97,57,58,90
20,22,24,62,95,77,26,72,81,81
13,39,94,66,13,67,6,39,87,77
76,16,49,53,42,9,12,49,75,86
25,75,2,69,29,77,57,17,76,41
86,65,20,42,17,71,19,62,33,17
10,9,9,58,45,91,92,22,22,56
30,5,79,10,31,30,28,99,59,26
33,98,84,45,21,39,19,1,91,46
1,13,71,27,79,52,60,52,10,48
80,88,81,86,70,6,87,99,25,74
46,92,47,60,47,74,30,15,49,27
5,36,55,63,51,85,55,44,68,85
2,28,32,15,27,65,16,30,83,68
65,82,14,23,83,74,34,6,44,54
18,77,74,19,48,79,17,78,94,94
94,59,43,46,72,19,61,32,68,66
56,3,15,45,28,31,90,59,47,7
62,10,16,23,16,20,8,69,75,93
63,2,78,56,41,54,19,27,87,88
10,4,47,43,26,4,84,49,72,46
53,49,92,9,18,71,19,74,47,35
68,27,27,92,61,19,92,16,53,64
85,64,55,22,70,44,52,27,48,16
50,85,85,73,64,12,58,94,54,40
14,98,38,46,63,17,62,75,12,52
54,11,80,58,31,66,31,44,45,7
67,49,56,98,26,43,12,95,82,24
44,34,27,29,45,77,74,97,65,98
52,92,20,42,92,9,56,37,3,57
93,63,78,78,50,89,77,33,56,20
88,56,10,32,57,71,47,47,83,54
62,44,85,88,61,4,35,35,1,35
59,46,65,94,73,22,24,95,58,48
23,28,81,26,58,93,24,65,42,63
94,44,96,32,86,10,88,41,10,58
11,78,91,11,17,48,12,44,17,59
3,33,37,1,8,41,76,93,4,17
39,94,92,54,68,18,40,50,90,10
54,55,26,13,16,18,4,2,90,78
47,6,5,7,30,89,24,21,36,2
70,64,70,55,93,43,87,10,88,60
1,72,24,82,35,83,47,87,93,87
37,26,54,48,77,9,12,23,51,25
43,35,4,29,82,72,23,56,1,18
11,51,71,91,41,57,99,93,58,72
22,36,8,82,50,46,81,36,3,37
97,61,83,33,43,40,79,3,44,61
27,86,94,74,91,96,18,26,96,49
94,35,39,21,97,29,97,84,52,98
12,73,36,43,40,68,70,76,15,99
89,44,46,31,48,79,60,39,80,17
85,27,6,23,10,4,50,71,8,84
62,51,72,5,48,97,71,38,32,89
4,54,30,94,77,11,39,1,58,33
11,79,53,45,45,33,22,33,87,12
99,99,56,64,57,78,95,63,40,51
22,4,33,70,28,33,14,54,90,22
50,80,42,10,21,62,11,25,77,63
93,79,35,92,37,15,60,9,72,81
64,43,44,75,28,4,96,48,33,25
8,83,74,11,34,47,18,88,84,65
5,44,33,90,68,31,32,74,15,54
96,86,29,45,92,72,91,39,42,90
67,98,74,73,37,82,90,43,10,94
94,26,87,15,19,67,91,14,72,34
28,67,33,62,2,36,79,85,89,10
95,22,27,24,64,81,72,39,76,71
99,98,90,11,74,99,41,7,95,28
31,79,39,79,76,33,21,19,69,43
83,46,68,95,87,93,84,39,22,45
6,65,94,15,68,84,18,68,75,37
24,85,32,18,68,27,68,39,32,55
12,47,88,33,67,90,10,59,52,4
61,50,71,75,3,68,68,42,54,14
43,42,4,83,2,33,46,59,21,91
73,1,94,4,68,54,48,19,80,75
46,78,13,71,21,55,72,23,27,63
67,42,53,35,37,42,47,16,11,60
73,17,59,44,17,91,32,97,95,3
27,19,14,83,62,20,95,24,52,35
30,32,66,11,67,89,13,98,20,59
95,50,43,53,24,50,99,46,27,25
37,25,13,75,19,13,11,32,58,14
17,21,56,59,44,77,89,51,83,79
54,86,37,8,31,48,32,80,87,96
74,23,50,33,57,63,66,16,91,84
50,75,58,62,41,82,36,57,12,69
29,58,10,94,30,78,38,81,36,52
51,20,74,88,54,17,99,3,97,16
57,83,34,57,20,4,80,99,4,58
75,9,61,33,46,19,91,19,6,26
40,58,11,47,30,78,36,7,76,51
83,47,86,41,19,53,86,93,70,95
48,2,83,34,5,23,79,40,36,47
21,31,86,58,18,85,1,69,72,76
63,8,53,93,5,99,87,90,99,31
53,79,44,49,18,41,71,35,65,1
75,63,3,8,97,58,1,28,26,68
30,81,94,38,85,14,29,52,40,11
42,47,6,17,31,73,80,15,45,8
50,53,58,4,37,32,57,90,35,26
19,63,2,24,94,45,67,42,83,10
42,94,57,63,77,82,41,1,95,23
3,35,42,4,76,78,36,64,92,48
10,20,10,67,74,77,99,29,61,78
96,15,78,17,73,17,8,78,22,70
9,7,87,56,53,21,97,37,84,47
68,70,85,73,73,71,53,84,77,87
11,18,18,78,42,69,90,87,76,38
14,20,74,86,56,22,27,71,6,18
25,24,68,32,8,37,66,29,56,7
11,69,11,51,61,71,62,79,12,90
28,58,9,42,11,51,14,12,73,66
92,34,84,32,29,10,2,17,79,3
66,12,94,99,88,50,95,28,8,16
14,39,16,81,91,58,7,38,21,17
55,58,29,17,51,18,56,65,83,38
56,57,54,14,35,78,81,1,14,84
29,98,54,64,81,65,92,35,5,54
56,57,71,76,75,44,95,6,58,60
82,44,20,63,31,66,75,83,47,3
19,27,78,89,99,4,89,51,29,88
37,7,8,6,25,53,61,25,47,53
56,14,39,35,84,45,44,15,68,14
81,53,54,28,6,82,86,89,45,59
71,12,66,44,52,61,91,95,74,76
90,72,86,84,77,4,12,18,96,56
93,56,76,23,35,87,32,1,39,18
28,30,11,26,23,61,81,93,12,43
36,12,9,66,53,68,27,62,10,76
37,46,1,13,69,62,32,90,84,33
61,86,41,88,57,19,14,33,8,71
80,65,83,7,38,45,23,49,20,63
14,34,28,51,65,66,3,80,39,17
27,98,85,12,28,90,17,3,76,23
35,91,64,82,41,51,3,77,39,10
37,28,53,47,43,85,81,52,89,49
54,9,59,51,86,57,4,14,61,9
55,12,22,53,52,90,17,14,53,23
13,65,10,35,45,85,83,85,55,38
80,5,39,99,22,66,61,86,76,18
54,68,52,82,52,58,15,26,39,65
13,44,57,22,72,95,55,99,2,92
97,88,27,49,66,72,61,20,31,33
87,89,62,52,47,44,4,41,64,68
71,9,71,95,45,91,14,42,43,69
37,83,33,37,18,78,95,48,55,36
75,67,18,77,9,50,19,20,35,56
44,82,39,9,45,28,90,95,74,71
73,18,34,25,34,50,90,27,30,98
27,10,47,45,74,32,27,75,2,1
73,17,42,48,91,21,10,54,29,7
35,62,9,82,95,47,55,19,38,26
28,55,31,83,97,77,5,60,52,38
89,3,28,61,16,74,93,56,49,14
1,11,68,56,55,15,83,63,94,35
58,54,55,92,4,26,14,83,39,89
13,16,72,23,19,94,91,18,58,85
73,42,89,77,20,75,82,50,1,18
28,26,25,33,38,2,33,62,40,17
87,71,28,31,23,51,64,13,23,61
67,87,41,99,49,82,73,89,29,89
92,8,92,41,52,48,15,32,21,43
20,67,75,33,39,53,85,89,44,5
15,48,14,3,65,86,2,90,49,88
95,85,98,1,97,94,40,99,14,42
90,69,62,99,62,61,11,80,59,81
6,81,75,68,1,22,51,43,77,66
42,10,30,8,72,29,55,43,76,65
94,99,40,40,2,21,47,16,11,54
89,95,90,66,82,20,63,77,52,34
81,62,68,6,56,43,32,36,39,51
23,55,86,94,83,34,3,58,10,46
81,68,72,17,64,8,29,44,22,14
60,19,90,94,52,7,20,49,73,72
39,98,44,22,27,75,15,42,28,55
10,1,19,14,39,48,1,62,28,36
5,71,60,60,25,31,1,57,40,15
77,34,6,32,99,13,28,32,29,64
10,62,79,45,88,52,95,38,18,81
59,58,38,92,88,12,23,91,58,9
87,14,89,52,10,4,72,94,30,38
10,53,12,5,58,14,71,15,46,68
24,3,96,33,43,25,37,50,40,15
98,70,90,69,15,75,82,32,15,17
7,32,95,66,2,66,26,77,15,99
64,31,66,30,85,25,92,98,81,28
50,16,38,97,16,29,54,86,50,52
10,5,38,7,11,73,14,9,13,24
5,78,75,48,15,13,92,47,13,87
10,80,35,94,9,12,80,82,94,77
1,85,95,78,65,51,42,56,32,78
92,36,55,37,45,34,53,72,52,83
27,54,97,20,28,76,68,49,21,92
35,34,35,89,12,22,89,8,76,78
56,2,11,17,65,31,53,65,24,56
94,79,37,33,19,9,22,85,67,66
32,36,44,26,7,38,37,22,12,49
11,97,87,40,39,81,91,31,17,88
34,39,11,66,21,15,46,8,53,72
49,22,78,24,67,88,57,61,15,56
14,43,38,69,18,27,7,19,16,68
48,98,28,71,3,11,45,8,55,10
59,82,31,39,57,2,31,94,27,23
96,55,41,20,86,57,33,13,8,5
62,48,81,62,40,21,53,71,46,81
72,69,15,57,37,93,71,97,21,6
71,50,17,23,19,57,27,62,42,79
35,70,47,4,52,48,80,2,59,60
48,13,84,54,56,43,98,64,71,96
42,81,92,93,39,81,95,93,28,57
33,72,77,10,35,69,34,67,97,42
34,47,36,17,18,80,68,77,99,8
13,23,55,35,15,71,58,97,96,21
9,26,59,70,1,78,31,39,29,3
95,21,84,1,18,51,65,71,64,3
67,30,86,82,58,55,93,90,77,19
79,79,8,34,27,10,60,18,6,29
49,11,7,88,57,48,63,5,68,68
41,57,71,27,86,92,90,88,32,85
17,38,44,21,1,81,88,77,20,49
9,41,11,24,83,51,37,34,13,92
9,30,50,19,89,23,60,90,78,74
70,4,8,41,57,53,25,48,30,59
36,3,51,93,54,30,95,50,86,65
76,91,23,65,9,96,15,51,49,26
52,43,99,22,3,4,26,81,41,54
23,50,23,34,61,92,75,49,83,22
21,48,50,82,7,66,34,58,70,50
70,4,67,14,38,51,34,69,62,75
94,34,70,70,64,33,20,73,13,52
2,96,67,3,53,90,32,42,97,87
22,55,15,33,62,54,4,50,65,31
67,48,61,88,60,30,76,23,21,37
92,95,61,94,22,91,75,68,40,27
21,83,27,79,63,57,2,29,55,3
26,53,94,36,93,3,89,58,55,66
57,28,56,45,14,63,30,97,71,45
12,21,57,35,11,28,19,3,79,78
86,45,82,4,66,10,19,37,92,9
94,55,13,99,43,29,52,19,43,87
73,26,64,73,46,67,87,38,38,8
52,36,52,88,79,86,30,5,15,63
16,64,87,86,61,47,99,66,80,52
61,67,4,82,74,52,93,82,69,59
1,56,70,71,59,58,89,67,25,33
40,69,3,7,86,31,32,29,15,64
51,13,51,89,33,68,24,65,75,5
60,87,95,4,50,86,21,9,78,14
15,61,35,66,40,68,60,25,9,56
65,88,76,71,88,98,37,96,79,77
66,84,77,69,84,66,37,88,60,42
95,60,49,45,52,42,24,47,4,69
2,14,35,20,90,20,35,14,37,26
25,34,56,95,6,11,67,36,24,8
22,29,1,73,35,60,92,13,80,6
85,60,50,4,7,33,96,10,56,22
30,99,80,81,82,15,28,28,39,41
14,56,44,65,18,98,28,30,18,26
17,45,55,22,22,83,2,25,14,26
16,34,9,28,37,10,59,93,2,83
92,36,18,55,2,28,25,96,47,1
50,98,54,82,77,29,53,97,20,62
91,32,57,7,96,93,96,25,68,23
84,31,4,11,12,56,37,99,52,70
17,22,80,16,38,40,25,66,83,22
91,73,60,81,37,72,32,85,32,71
25,38,92,8,98,94,33,52,48,84
79,32,77,13,7,58,51,81,49,44
80,93,92,3,17,43,17,99,69,41
36,94,97,14,84,47,1,22,80,12
59,79,83,58,15,63,47,13,39,84
93,93,1,28,35,16,76,44,93,29
36,30,60,58,63,50,50,41,29,64
92,67,97,63,3,75,66,79,2,51
87,11,27,49,68,21,26,12,89,40
8,95,10,91,65,77,98,1,54,11
2,95,58,97,30,96,94,64,65,59
7,46,54,71,80,41,57,58,44,36
72,36,2,69,95,12,85,84,77,87
74,68,3,6,90,75,12,99,28,18
18,33,23,91,47,96,4,22,39,52
32,67,89,16,68,84,60,98,3,71
74,12,53,31,85,58,51,94,22,89
68,59,52,42,6,76,39,20,45,97
60,80,26,52,67,11,64,54,52,3
28,93,37,36,50,56,5,91,11,77
27,6,99,94,44,11,62,2,61,71
48,53,25,60,7,6,96,1,73,18
35,5,95,52,70,59,63,57,85,38
36,88,12,71,47,83,83,96,85,8
84,86,78,98,17,55,45,59,36,93
55,4,90,81,95,10,64,29,82,75
11,79,76,95,8,26,98,48,13,45
59,62,8,73,23,26,48,71,6,11
96,53,27,27,8,52,80,94,90,5
35,65,35,78,51,95,83,18,57,16
38,66,20,13,17,6,93,84,52,34
41,36,80,56,20,11,65,82,95,12
80,34,78,41,61,86,2,14,32,78
41,85,61,59,91,4,77,2,16,42
32,69,35,12,50,16,71,69,9,58
10,83,2,43,25,25,73,22,43,20
97,91,96,95,99,52,87,91,66,53
44,12,4,14,50,10,29,17,12,95
42,91,26,76,66,44,70,10,17,88
23,59,95,98,34,42,15,18,44,60
78,51,4,5,81,15,11,83,66,56
77,63,78,87,52,92,72,27,48,36
91,30,21,49,19,84,65,69,28,69
8,21,59,85,69,33,41,30,12,76
78,22,44,85,20,68,4,48,10,76
55,13,47,45,14,95,12,11,7,77
67,20,27,27,62,25,24,54,52,83
51,62,50,70,99,80,42,44,95,30
83,71,59,6,44,6,50,5,21,21
58,31,19,67,2,62,34,91,41,62
65,54,89,19,49,64,45,39,84,77
38,1,44,16,63,35,47,31,46,3
80,50,17,21,39,9,58,13,41,56
82,62,29,32,61,76,29,91,87,22
95,12,33,67,8,97,86,16,10,50
98,19,68,88,62,44,10,8,10,27
97,93,43,79,10,15,57,20,2,45
20,61,7,47,62,65,47,75,73,63
66,78,16,34,53,93,6,54,54,98
88,48,21,12,14,76,38,8,81,74
15,23,81,85,58,21,69,67,3,44
72,97,89,30,85,72,23,98,50,93
91,49,51,86,96,54,50,54,16,66
83,39,38,87,89,90,18,54,19,62
33,77,54,89,88,59,89,34,36,14
47,58,36,56,92,85,25,57,17,49
55,48,83,21,76,27,95,29,32,30
28,16,62,68,19,87,39,63,46,26
59,63,7,1,62,42,87,60,90,93
20,81,63,82,87,93,98,89,39,46
11,72,63,33,67,55,74,89,68,76
90,52,94,84,61,56,66,28,81,21
51,44,35,70,12,58,23,61,87,16
19,94,12,62,14,32,92,33,82,8
85,14,79,90,53,56,49,32,50,16
36,97,22,80,98,73,25,50,79,89
12,56,14,77,81,70,91,71,28,46
52,75,33,7,71,90,65,49,8,4
7,97,13,60,27,91,51,28,26,79
81,49,18,1,51,33,43,75,66,37
8,11,1,46,33,21,53,82,63,79
56,72,12,85,47,25,3,59,65,65
97,26,28,90,15,6,56,63,26,96
82,10,24,90,38,94,30,27,92,58
82,82,52,1,51,21,97,42,96,49
33,72,84,40,7,71,42,53,94,83
36,38,46,67,25,81,78,44,62,27
62,17,7,79,83,48,8,24,41,13
19,6,39,16,43,61,69,80,45,32
48,58,57,29,50,4,15,33,94,56
55,89,58,92,6,89,20,35,46,47
20,25,40,16,5,2,71,72,54,38
43,10,46,64,57,2,60,46,87,50
58,22,90,96,7,55,92,72,86,55
17,99,88,44,11,52,4,87,17,16
56,29,62,52,44,53,4,93,56,34
18,34,20,39,28,89,68,69,95,6
93,83,1,13,9,55,80,31,51,25
10,96,93,93,82,23,69,87,35,39
38,52,58,31,57,65,39,3,68,69
67,71,72,88,12,49,68,21,88,46
80,59,38,57,49,31,70,26,80,36
4,81,71,58,88,16,93,71,61,63
22,44,22,91,95,55,63,99,44,55
33,36,35,92,53,29,31,88,13,9
66,52,63,24,7,61,46,9,29,7
11,50,65,95,55,86,62,70,77,41
52,67,14,65,14,73,29,77,1,59
25,37,43,3,2,79,59,93,53,39
65,16,90,80,59,71,55,40,11,30
76,59,76,53,9,76,1,1,37,36
46,4,76,64,90,15,17,80,83,11
72,61,19,78,68,32,94,80,40,14
36,25,57,2,6,39,23,49,37,30
13,41,12,84,21,68,69,78,32,4
87,34,31,38,98,82,7,2,89,16
9,23,83,82,85,70,88,87,42,29
65,45,16,19,97,54,1,57,15,60
30,1,16,97,8,63,79,83,84,57
24,83,40,78,88,55,34,88,62,61
53,85,24,41,55,20,48,60,24,19
92,22,44,70,68,83,73,97,41,72
47,97,87,32,35,61,38,23,48,69
74,26,62,82,46,30,5,67,64,77
22,47,15,28,85,99,25,12,94,46
47,24,65,44,21,96,88,31,74,50
3,45,55,93,66,53,24,59,76,28
94,17,45,68,29,8,10,44,36,92
87,83,27,13,92,95,29,36,62,83
8,84,70,37,12,96,44,81,61,64
90,16,71,3,3,45,24,64,41,87
59,17,24,19,88,86,58,17,6,33
34,68,89,4,79,56,37,54,4,92
33,49,32,60,6,74,3,50,70,11
27,62,9,44,5,67,95,49,38,31
20,7,75,33,99,8,16,62,89,66
66,45,70,87,77,82,3,43,71,42
8,97,37,45,64,36,75,70,61,21
82,70,88,8,6,99,29,91,43,52
4,56,2,64,9,74,87,98,34,96
47,14,40,28,74,7,25,54,19,99
6,11,41,58,78,82,39,87,8,90
39,46,88,11,64,27,97,17,59,46
77,36,11,73,74,31,71,64,5,28
19,84,9,49,94,39,19,73,74,46
87,63,3,60,32,3,94,75,59,23
79,40,87,77,69,32,71,72,15,41
17,4,10,5,30,4,34,98,97,98
70,90,25,37,68,92,98,37,83,61
23,92,72,3,22,25,20,65,79,41
79,1,53,63,40,10,94,86,85,46
3,76,57,99,22,93,84,94,65,1
24,37,93,11,53,51,76,49,2,47
64,9,16,29,20,62,1,40,37,86
17,37,84,35,98,91,14,87,97,95
18,12,12,64,44,90,20,10,53,17
81,3,15,72,72,92,8,45,72,96
33,64,16,95,37,18,85,30,96,74
39,3,74,86,9,84,87,74,74,20
40,4,15,41,42,36,2,68,14,32
78,59,96,77,24,10,9,92,45,38
56,1,34,31,13,49,38,38,84,69
93,45,95,16,93,58,17,36,16,75
68,55,86,58,78,47,61,3,58,67
63,47,6,42,89,28,87,78,3,89
73,87,89,54,2,43,23,81,95,93
15,44,36,1,50,83,24,23,78,37
48,37,7,18,80,24,70,35,57,79
86,97,31,48,76,60,17,35,35,57
81,76,44,19,90,2,74,89,50,7
42,39,61,10,64,20,77,56,93,97
39,75,87,6,54,5,20,35,27,66
89,44,37,94,27,38,48,42,56,49
82,88,97,92,70,66,76,36,72,25
87,95,75,4,60,54,71,65,82,96
90,83,20,17,92,77,40,7,47,63
69,29,64,2,49,68,90,15,39,57
62,89,12,96,36,87,81,64,28,44
65,47,47,52,8,81,35,56,66,50
37,14,35,57,45,13,30,82,51,98
74,19,66,38,66,65,45,7,29,71
83,14,49,39,68,26,46,69,65,94
83,51,92,41,49,18,30,64,52,6
91,65,36,8,64,53,95,76,42,55
54,5,40,6,86,78,58,52,60,66
73,98,92,36,11,69,30,76,63,71
50,94,63,88,90,57,72,53,23,81
73,68,38,42,28,30,16,39,11,4
62,49,93,79,9,68,36,51,55,74
60,25,31,10,8,29,57,90,61,77
25,68,17,59,8,98,80,6,81,17
48,81,8,72,49,90,53,8,83,20
47,18,13,95,83,69,75,79,16,24
9,98,63,74,74,81,81,53,88,56
70,7,70,94,88,49,33,13,79,40
73,4,47,7,35,71,78,31,73,1
55,79,1,94,57,69,80,58,67,83
37,75,65,54,64,39,74,21,80,15
45,11,47,82,67,12,95,35,6,95
83,87,69,11,31,85,66,41,90,53
68,12,89,85,65,9,27,60,62,90
15,68,70,66,34,11,25,51,35,35
82,99,61,11,72,15,70,45,89,71
84,14,67,69,76,8,16,68,75,51
25,20,73,91,96,80,27,78,33,23
30,51,61,20,11,15,53,85,24,39
17,68,71,98,90,61,58,53,42,18
92,13,30,26,71,72,36,29,77,32
61,87,61,43,83,63,31,51,90,42
48,57,38,54,97,3,64,23,7,51
28,76,18,34,91,64,65,47,45,14
44,6,26,76,57,31,50,86,5,5
52,92,73,54,28,54,21,56,35,14
30,74,10,41,2,88,7,19,28,81
31,30,4,6,61,1,12,80,97,91
76,19,70,42,43,83,71,58,9,98
49,46,69,93,14,38,88,79,67,97
98,50,64,53,97,39,96,46,80,35
82,71,26,6,77,47,65,24,2,74
20,99,53,41,20,11,23,96,47,44
27,29,14,69,87,53,49,19,70,39
37,29,34,23,87,25,49,42,95,89
21,3,71,21,63,72,33,12,74,59
4,59,28,32,14,22,50,54,69,95
88,11,62,83,41,6,47,84,52,85
10,48,12,46,49,98,17,48,68,26
9,44,8,85,82,28,11,59,81,71
99,28,37,52,14,56,60,51,87,44
88,20,86,90,28,19,76,58,76,68
99,24,76,77,93,95,19,87,50,94
81,27,87,60,25,71,77,11,29,83
50,8,63,4,3,20,88,75,59,90
2,60,72,28,64,37,69,66,87,6
16,37,77,31,36,46,27,22,97,87
13,9,54,93,29,85,17,35,44,27
78,98,16,66,94,83,29,53,85,98
53,30,26,6,23,61,86,52,38,79
63,77,30,58,94,99,93,20,43,42
56,43,14,38,74,86,88,85,74,10
92,86,64,43,2,38,63,63,80,23
76,91,91,63,34,35,20,99,86,55
62,65,44,18,6,59,50,1,53,55
72,75,27,98,22,63,6,1,79,6
40,91,38,34,20,15,89,37,3,69
24,53,54,49,35,36,61,88,39,95
72,13,5,4,57,43,10,13,72,71
73,52,51,9,1,98,75,1,74,33
38,46,58,28,26,36,28,39,86,40
5,89,78,53,92,22,30,51,87,4
69,50,16,92,55,94,14,74,22,38
24,66,19,23,93,12,80,49,61,21
64,2,66,58,89,24,85,80,11,83
87,87,94,64,11,79,18,68,97,27
58,66,87,71,23,75,36,74,60,61
7,14,59,65,97,34,62,77,13,53
78,46,76,18,77,47,66,59,11,77
77,88,51,76,89,38,84,78,90,30
23,99,59,40,79,73,75,93,46,23
93,17,13,60,16,37,81,95,11,44
73,33,37,12,66,72,11,57,61,64
43,62,36,81,31,96,71,86,73,46
39,87,34,91,22,4,45,97,98,58
74,36,37,70,31,30,84,19,56,36
9,35,3,87,79,13,96,67,39,68
98,93,74,98,84,67,69,41,37,84
39,64,54,78,90,10,95,35,61,53
96,38,25,24,39,75,97,92,7,28
62,77,73,37,51,46,75,88,6,28
13,8,3,35,8,56,49,80,49,87
31,28,48,5,78,59,63,78,31,95
7,69,55,4,64,61,68,10,27,39
56,84,64,77,23,68,17,3,48,44
32,69,10,99,1,80,12,55,25,96
28,63,5,65,41,15,41,6,6,95
5,79,5,19,94,64,22,81,1,60
9,40,55,95,96,81,48,50,70,61
95,44,99,79,31,18,67,5,33,28
5,7,22,58,53,89,6,67,81,55
74,28,49,51,92,16,42,1,39,37
53,88,46,62,88,47,27,65,85,91
26,86,20,64,31,81,92,19,69,32
72,37,90,97,18,70,21,15,65,30
50,33,2,15,34,44,48,8,99,70
85,51,13,82,65,2,59,24,59,48
28,73,45,27,78,6,48,46,48,33
35,93,22,15,79,13,39,54,80,90
43,72,90,24,23,76,38,46,4,62
62,21,3,72,13,38,26,77,11,85
69,98,44,18,30,81,99,11,10,82
82,96,9,30,39,43,55,66,51,20
90,10,99,15,90,52,21,70,97,69
36,70,79,67,60,29,87,85,77,7
29,92,72,3,69,31,55,76,48,41
86,97,51,51,50,35,88,42,65,7
59,52,46,26,10,20,18,58,8,80
11,49,71,11,51,32,94,97,19,47
81,19,83,40,2,59,31,8,40,10
28,84,1,55,58,79,84,7,35,23
62,79,34,16,44,72,51,80,63,31
82,49,30,80,67,28,70,42,60,27
95,49,34,33,21,75,21,99,19,60
6,88,48,27,17,38,68,44,71,19
27,15,29,46,88,85,15,58,41,23
43,2,73,64,53,77,96,66,44,41
63,68,70,36,2,30,23,76,25,51
49,87,51,47,65,61,78,17,25,39
49,6,2,49,28,99,1,83,35,2
52,46,54,84,99,34,35,61,6,51
68,58,32,68,41,62,92,34,22,62
98,79,32,7,47,99,11,86,76,36
42,47,54,17,60,88,2,88,36,84
73,16,99,85,28,81,81,69,27,18
87,86,60,20,77,27,95,11,4,10
90,27,14,32,43,64,61,8,80,75
34,3,20,27,34,63,44,9,53,90
98,32,73,3,29,79,40,3,84,10
97,10,57,10,58,44,20,88,34,75
58,50,66,96,84,27,20,65,59,61
42,29,79,48,42,56,17,35,20,3
86,31,27,79,33,64,10,63,11,31
64,27,20,98,28,72,44,19,22,89
12,18,23,42,26,58,36,98,61,37
38,90,59,23,8,61,41,10,95,84
33,19,70,62,93,51,55,83,22,64
90,62,12,75,89,37,73,92,94,50
28,32,44,63,95,29,58,18,94,90
59,36,59,72,2,8,28,58,59,44
3,9,18,68,28,27,12,5,56,59
90,54,47,82,56,95,99,95,82,71
91,39,33,6,26,29,30,91,56,31
95,32,47,15,28,48,43,34,27,6
53,23,66,54,87,97,43,94,79,4
